patient,label,pct_merfish,pct_scrna,log2_ratio,is_key
C110,Tcd4-Treg,1.7103949160236,5.96699111299196,-1.79667962460328,FALSE
C110,Tcd4-Treg-prolif,0.176123467998184,0.931019889970377,-2.33796524307663,FALSE
C110,Tcd8-CXCL13,0.294144348615524,2.32754972492594,-2.94216895220281,TRUE
C110,Tcd8-CXCL13-LAG3,0,1.31189166314008,-7.04646013405216,TRUE
C110,Tcd8-CXCL13-prolif,0.688152519291875,0.804062632247143,-0.221597552779618,TRUE
C110,Tcd8-GZMK,0.377666817975488,3.38552687261955,-3.13074629085094,TRUE
C110,Tcd8-HOBIT,0.346799818429414,3.68176047397376,-3.37112216596252,FALSE
C110,Tcd8-gdlike,0.0980481162051748,1.10029623360135,-3.36119882304003,FALSE
C110,Tcd8-gdlike-PD1,0.237857467090331,0,4.63143881777435,FALSE
C110,Tplzf-gdlike,0.423059464366773,1.56580617858654,-1.86345305337093,FALSE
C110,Tplzf-gdlike-prolif,0.11802088061734,0.761743546339399,-2.59174237581937,FALSE
C123,B,0.28394855520294,2.57599175682638,-3.13708208439957,FALSE
C123,Bgc,0.709112167271513,2.344152498712,-1.71091905395985,FALSE
C123,Bgc-CD40,0.314317384636409,1.59711488923235,-2.30899480302521,FALSE
C123,Bgc-CD40-prolif,1.57158692318205,1.80319422977846,-0.197160627389195,FALSE
C123,Bgc-GPR183,0.93080462213584,1.51983513652756,-0.701409135311624,FALSE
C123,Endo,1.31952563888425,0,7.05476778850811,FALSE
C123,Endo-art,1.3164887559409,0,7.05146863630473,FALSE
C123,Endo-cap,3.07332553866711,0,8.26834340754505,FALSE
C123,Endo-lymph,0.372018160560001,0,5.25556931829783,FALSE
C123,Endo-prolif,2.66486478278695,0,8.06332215338821,FALSE
C123,Endo-tip,0.885251377985636,0,6.48422092905479,FALSE
C123,Endo-ven,2.9882928162534,0,8.22799747497104,FALSE
C123,Fibro-BMP,1.05227993986972,0,6.73102019569268,FALSE
C123,Fibro-CCL2,6.13602198703251,0,9.26350911787157,FALSE
C123,Fibro-CXCL14,0.0379610367918369,0,2.26186284637253,FALSE
C123,Fibro-GREM1,13.5642376664591,0,10.4066554627506,FALSE
C123,Fibro-MMP3,11.3169442883824,0,10.1455429971368,FALSE
C123,Fibro-StemNiche,4.42322000698483,0,8.79221115054318,FALSE
C123,Fibro-myo,0.136659732450613,0,3.87440090749154,FALSE
C123,ILC3,0.0926249297720819,1.13343637300361,-3.47792294875641,FALSE
C123,Mast,0.100217137130449,0,3.46227665392288,FALSE
C123,Myeloid-DC-pDC_ASDC,0.567897110405879,1.41679546625451,-1.30389397535916,FALSE
C123,Myeloid-DC1,0,0.20607934054611,-4.43348923688359,FALSE
C123,Myeloid-DC2,0.558786461575839,0.386398763523957,0.520934663539049,FALSE
C123,Myeloid-DC2-C1Q,0.352278421428246,1.08191653786708,-1.59169180461193,FALSE
C123,Myeloid-DCmreg,0.645337625461227,1.31375579598145,-1.0143267310744,TRUE
C123,Myeloid-Granulo,0.245987518411103,0.0257599175682638,2.83965815215412,FALSE
C123,Myeloid-ISGhigh,0.368981277616654,0.875837197320969,-1.22491500059065,TRUE
C123,Myeloid-ISGlow,5.63949162579528,3.09119010819165,0.865299082950707,TRUE
C123,Myeloid-Macro,4.71931609396116,1.51983513652756,1.62825538210894,FALSE
C123,Myeloid-Macro-C1Q,0.68178022078139,2.7047913446677,-1.97245564841264,FALSE
C123,Myeloid-Macro-MMP9-APOE,7.38418087674811,2.65327150953117,1.47319082237345,FALSE
C123,Myeloid-Macro-SEPP1-LYVE1,9.03017143204215,1.4940752189593,2.58747341309811,FALSE
C123,Myeloid-Macro-prolif,0.487419712407185,0.437918598660484,0.151227110102767,FALSE
C123,Myeloid-Mono-CSF1R,0.334057123768164,1.08191653786708,-1.66614256567171,FALSE
